Code,Name,ListingDate,Shares,ListingBoard,Sector,LastPrice,MarketCap,MinutesFirstAdded,MinutesLastUpdated,HourlyFirstAdded,HourlyLastUpdated,DailyFirstAdded,DailyLastUpdated,PER,PriceToBook,Volatilitas,ROI_Tahunan,DividendYield
MLPT,Multipolar Technology Tbk.,2013-07-08,1875000000.0,Utama,Technology,1985.0,3721875000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-07-08,2023-01-06,1.0,1985.0,0.8057,0.3809,0.0502
MMIX,Multi Medika Internasional Tbk,2022-12-06 00:00:00,2400000000.0,Pengembangan,Healthcare,318.0,763200000000.0,2022-12-06 09:00:00,2023-01-06 15:59:00,2022-12-06 09:00:00,2023-01-06 15:00:00,2022-12-06,2023-01-06,1.0,318.0,0.389,0.1652,0.0739
MMLP,Mega Manunggal Property Tbk.,2015-06-12,6889134608.0,Pengembangan,Properties & Real Estate,474.0,3265449804192.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2015-06-12,2023-01-06,1.0,474.0,0.7088,0.273,0.0351
MNCN,Media Nusantara Citra Tbk.,2007-06-22,15049787710.0,Utama,Consumer Cyclicals,725.0,10911096089750.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2007-06-22,2023-01-06,1.0,725.0,0.3442,0.0429,0.0297
MOLI,Madusari Murni Indah Tbk.,2018-08-30,2724036581.0,Pengembangan,Basic Materials,214.0,582943828334.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-08-30,2023-01-06,1.0,214.0,0.6205,-0.2779,0.0233
MORA,Mora Telematika Indonesia Tbk.,2022-08-08,23646668691.0,Utama,Infrastructures,496.0,11728747670736.0,2022-08-08 09:00:00,2023-01-06 15:59:00,2022-08-08 09:00:00,2023-01-06 15:00:00,2022-08-08,2023-01-06,1.0,496.0,0.6368,0.1194,0.014
MPMX,Mitra Pinasthika Mustika Tbk.,2013-05-29,4462963276.0,Utama,Consumer Cyclicals,1170.0,5221667032920.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-05-29,2023-01-06,1.0,1170.0,0.3259,0.3882,0.0369
MPOW,Megapower Makmur Tbk.,2017-07-05,816997053.0,Pengembangan,Infrastructures,81.0,66176761293.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-07-05,2023-01-06,1.0,81.0,0.6798,-0.0345,0.0674
MPPA,Matahari Putra Prima Tbk.,1992-12-21,8477734948.0,Utama,Consumer Non-Cyclicals,123.0,1042761398604.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,123.0,0.7162,0.2575,0.0013
MPRO,Maha Properti Indonesia Tbk.,2018-10-09,9942500000.0,Pengembangan,Properties & Real Estate,1500.0,14913750000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-10-09,2023-01-06,1.0,1500.0,0.1169,0.4853,0.0466
MRAT,Mustika Ratu Tbk.,1995-07-27,428000000.0,Utama,Consumer Non-Cyclicals,655.0,280340000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,655.0,0.5094,0.3773,0.0291
MREI,Maskapai Reasuransi Indonesia ,1989-09-04,517791681.0,Pengembangan,Financials,4700.0,2433620900700.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,4700.0,0.3902,-0.1935,0.0707
MSIN,MNC Digital Entertainment Tbk.,2018-06-08,11444400000.0,Utama,Consumer Cyclicals,4810.0,55047564000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-06-08,2023-01-06,1.0,4810.0,0.5287,0.1627,0.0521
MSKY,MNC Sky Vision Tbk.,2012-07-09,1994370480.0,Utama,Consumer Cyclicals,216.0,430784023680.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-07-09,2023-01-06,1.0,216.0,0.5931,0.0905,0.0745
MTDL,Metrodata Electronics Tbk.,1990-04-09,12276884585.0,Utama,Technology,545.0,6690902098825.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,545.0,0.4274,-0.0184,0.0137
MTEL,Dayamitra Telekomunikasi Tbk.,2021-11-22,83515452844.0,Utama,Infrastructures,705.0,58878394255020.0,2021-11-22 09:00:00,2023-01-06 15:59:00,2021-11-22 09:00:00,2023-01-06 15:00:00,2021-11-22,2023-01-06,1.0,705.0,0.6503,-0.1858,0.0499
MTFN,Capitalinc Investment Tbk.,1990-04-16,31842082852.0,Pengembangan,Energy,50.0,1592104142600.0,2021-11-01 09:00:00,2022-12-30 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,50.0,0.2611,0.108,0.0378
MTLA,Metropolitan Land Tbk.,2011-06-20,7655126330.0,Utama,Properties & Real Estate,376.0,2878327500080.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2011-06-20,2023-01-06,1.0,376.0,0.458,0.4499,0.0728
MTMH,Murni Sadar Tbk.,2022-04-20,2068526950.0,Utama,Healthcare,1400.0,2895937730000.0,2022-04-20 09:00:00,2023-01-06 15:59:00,2022-04-20 09:00:00,2023-01-06 15:00:00,2022-04-20,2023-01-06,1.0,1400.0,0.7805,-0.2801,0.0076
MTPS,Meta Epsi Tbk.,2019-04-10,2084850829.0,Pengembangan,Infrastructures,85.0,177212320465.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-04-10,2023-01-06,1.0,85.0,0.7569,0.3227,0.0084
MTRA,Mitra Pemuda Tbk.,2016-02-10,770000000.0,Pengembangan,Infrastructures,244.0,187880000000.0,,,,,2016-02-10,2023-01-06,1.0,244.0,0.6476,-0.148,0.0412
MTSM,Metro Realty Tbk.,1992-01-08,232848000.0,Pengembangan,Properties & Real Estate,162.0,37721376000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,162.0,0.7979,0.1669,0.0639
MTWI,Malacca Trust Wuwungan Insuran,2017-10-12,1525819116.0,Pengembangan,Financials,97.0,148004454252.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-10-12,2023-01-06,1.0,97.0,0.222,0.4559,0.0745
MYOH,Samindo Resources Tbk.,2000-07-27,2206312500.0,Utama,Energy,1580.0,3485973750000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,1580.0,0.6253,-0.2278,0.0668
MYOR,Mayora Indah Tbk.,1990-07-04,22358699725.0,Utama,Consumer Non-Cyclicals,2460.0,55002401323500.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,2460.0,0.1949,0.4633,0.0609
MYRX,Hanson International Tbk.,1990-10-31,86703220792.0,Pengembangan,Properties & Real Estate,50.0,4335161039600.0,,,,,2001-04-16,2023-01-06,1.0,50.0,0.812,-0.1197,0.0682
MYTX,Asia Pacific Investama Tbk.,1989-10-10,7747281949.0,Utama,Consumer Cyclicals,52.0,402858661348.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,52.0,0.4174,-0.1848,0.0517
NANO,Nanotech Indonesia Global Tbk.,2022-03-10,4285000000.0,Akselerasi,Consumer Non-Cyclicals,27.0,115695000000.0,2022-03-10 09:00:00,2023-01-06 15:59:00,2022-03-10 09:00:00,2023-01-06 15:00:00,2022-03-10,2023-01-06,1.0,27.0,0.4375,0.2901,0.0252
NASA,Andalan Perkasa Abadi Tbk.,2017-08-07,11004929322.0,Pengembangan,Consumer Cyclicals,50.0,550246466100.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-08-07,2023-01-06,1.0,50.0,0.823,-0.014,0.0017
NASI,Wahana Inti Makmur Tbk.,2021-12-13,807400000.0,Pengembangan,Consumer Non-Cyclicals,94.0,75895600000.0,2021-12-13 09:00:00,2023-01-06 15:59:00,2021-12-13 09:00:00,2023-01-06 15:00:00,2021-12-13,2023-01-06,1.0,94.0,0.2445,0.012,0.0599
NATO,Surya Permata Andalan Tbk.,2019-01-18,8001111504.0,Pengembangan,Consumer Cyclicals,484.0,3872537967936.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-01-18,2023-01-06,1.0,484.0,0.5355,0.0555,0.03
NELY,Pelayaran Nelly Dwi Putri Tbk.,2012-10-11,2350000000.0,Pengembangan,Transportation & Logistic,296.0,695600000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-10-11,2023-01-06,1.0,296.0,0.8331,0.0202,0.0363
NETV,Net Visi Media Tbk.,2022-01-26,23453177240.0,Pengembangan,Consumer Cyclicals,220.0,5159698992800.0,2022-01-26 09:00:00,2023-01-06 15:59:00,2022-01-26 09:00:00,2023-01-06 15:00:00,2022-01-26,2023-01-06,1.0,220.0,0.2546,0.2349,0.0064
NFCX,NFC Indonesia Tbk.,2018-07-12,666667500.0,Pengembangan,Technology,6675.0,4450005562500.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-07-12,2023-01-06,1.0,6675.0,0.4773,-0.1623,0.0526
NICK,Charnic Capital Tbk.,2018-05-02,651150000.0,Pengembangan,Financials,167.0,108742050000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-05-02,2023-01-06,1.0,167.0,0.447,0.0847,0.0289
NICL,PAM Mineral Tbk.,2021-07-09,9662504494.0,Pengembangan,Basic Materials,180.0,1739250808920.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-07-09 09:00:00,2023-01-06 15:00:00,2021-07-09,2023-01-06,1.0,180.0,0.481,0.0376,0.0424
NIKL,Pelat Timah Nusantara Tbk.,2009-12-14,2523350000.0,Utama,Basic Materials,630.0,1589710500000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2009-12-14,2023-01-06,1.0,630.0,0.2337,0.1083,0.0181
NINE,Techno9 Indonesia Tbk.,2022-12-05 00:00:00,2157000000.0,Akselerasi,Technology,42.0,90594000000.0,2022-12-05 09:00:00,2023-01-06 15:59:00,2022-12-05 09:00:00,2023-01-06 15:00:00,2022-12-05,2023-01-06,1.0,42.0,0.3551,-0.2158,0.0725
NIPS,Nipress Tbk.,1991-07-24,1635333332.0,Pengembangan,Consumer Cyclicals,,,,,,,,,,,0.3756,0.0855,0.0257
NIRO,City Retail Developments Tbk.,2012-09-13,22198871804.0,Pengembangan,Properties & Real Estate,142.0,3152239796168.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-09-13,2023-01-06,1.0,142.0,0.2743,-0.0955,0.0599
NISP,Bank OCBC NISP Tbk.,1994-10-20,22715776032.0,Utama,Financials,730.0,16582516503360.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,730.0,0.3003,0.2784,0.0539
NOBU,Bank Nationalnobu Tbk.,2013-05-20,4556256627.0,Utama,Financials,545.0,2483159861715.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-05-20,2023-01-06,1.0,545.0,0.3711,-0.1695,0.047
NPGF,Nusa Palapa Gemilang Tbk.,2021-04-14,3240235840.0,Utama,Basic Materials,50.0,162011792000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-04-14 09:00:00,2023-01-06 15:00:00,2021-04-14,2023-01-06,1.0,50.0,0.6844,0.148,0.0415
NRCA,Nusa Raya Cipta Tbk.,2013-06-27,2496258344.0,Utama,Infrastructures,294.0,733899953136.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-06-27,2023-01-06,1.0,294.0,0.1286,-0.1865,0.0488
NTBK,Nusatama Berkah Tbk.,2022-02-09,2700000000.0,Pengembangan,Industrials,50.0,135000000000.0,2022-02-09 09:00:00,2023-01-06 15:59:00,2022-02-09 09:00:00,2023-01-06 15:00:00,2022-02-09,2023-01-06,1.0,50.0,0.2904,0.3877,0.072
NUSA,Sinergi Megah Internusa Tbk.,2018-07-12,7700000148.0,Pengembangan,Consumer Cyclicals,50.0,385000007400.0,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-07-12,2023-01-06,1.0,50.0,0.2986,0.207,0.0693
NZIA,Nusantara Almazia Tbk.,2019-09-25,2197540705.0,Utama,Properties & Real Estate,262.0,575755664710.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-09-25,2023-01-06,1.0,262.0,0.1555,-0.2684,0.0379
OASA,Protech Mitra Perkasa Tbk.,2016-07-18,358600000.0,Pengembangan,Infrastructures,730.0,261778000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2016-07-18,2023-01-06,1.0,730.0,0.1968,0.3462,0.0124
OBMD,OBM Drilchem Tbk.,2021-12-08,732000000.0,Pengembangan,Basic Materials,177.0,129564000000.0,2021-12-08 09:00:00,2023-01-06 15:59:00,2021-12-08 09:00:00,2023-01-06 15:00:00,2021-12-08,2023-01-06,1.0,177.0,0.3886,0.2613,0.012
OCAP,Onix Capital Tbk.,2003-10-10,273200000.0,Pengembangan,Financials,159.0,43438800000.0,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2003-10-10,2023-01-06,1.0,159.0,0.5729,0.4654,0.0364
OILS,Indo Oil Perkasa Tbk.,2021-09-06,454003386.0,Pengembangan,Consumer Non-Cyclicals,218.0,98972738148.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-09-06 09:00:00,2023-01-06 15:00:00,2021-09-06,2023-01-06,1.0,218.0,0.0907,-0.2957,0.0038
OKAS,Ancora Indonesia Resources Tbk,2006-03-29,1765927777.0,Pengembangan,Basic Materials,101.0,178358705477.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2006-03-29,2023-01-06,1.0,101.0,0.3869,0.3577,0.0084
OLIV,Oscar Mitra Sukses Sejahtera T,2022-05-17,1900000000.0,Akselerasi,Consumer Cyclicals,25.0,47500000000.0,2022-05-23 09:00:00,2023-01-06 15:59:00,2022-05-23 09:00:00,2023-01-06 15:00:00,2022-05-23,2023-01-06,1.0,25.0,0.4216,0.4769,0.032
OMED,Jayamas Medica Industri Tbk.,2022-11-08 00:00:00,27058850000.0,Utama,Healthcare,220.0,5952947000000.0,2022-11-08 09:00:00,2023-01-06 15:59:00,2022-11-08 09:00:00,2023-01-06 15:00:00,2022-11-09,2023-01-06,1.0,220.0,0.568,-0.2218,0.0785
OMRE,Indonesia Prima Property Tbk,1994-08-22,1745000000.0,Pengembangan,Properties & Real Estate,575.0,1003375000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,575.0,0.5851,0.1977,0.0782
OPMS,Optima Prima Metal Sinergi Tbk,2019-09-23,1000000000.0,Pengembangan,Basic Materials,84.0,84000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-09-23,2023-01-06,1.0,84.0,0.4051,0.2408,0.0476
PADA,Personel Alih Daya Tbk.,2022-12-08 00:00:00,3150000000.0,Pengembangan,Industrials,244.0,768600000000.0,2022-12-08 09:00:00,2023-01-06 15:59:00,2022-12-08 09:00:00,2023-01-06 15:00:00,2022-12-08,2023-01-06,1.0,244.0,0.6819,0.1344,0.0176
PADI,Minna Padi Investama Sekuritas,2012-01-09,11307246524.0,Utama,Financials,50.0,565362326200.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-01-09,2023-01-06,1.0,50.0,0.3055,-0.0515,0.0005
PALM,Provident Agro Tbk.,2012-10-08,7119540356.0,Pengembangan,Consumer Non-Cyclicals,650.0,4627701231400.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-10-08,2023-01-06,1.0,650.0,0.4306,0.4831,0.051
PAMG,Bima Sakti Pertiwi Tbk.,2019-07-05,3125000000.0,Utama,Properties & Real Estate,68.0,212500000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-07-05,2023-01-06,1.0,68.0,0.2048,-0.2595,0.0528
PANI,Pratama Abadi Nusa Industri Tb,2018-09-18,410000000.0,Pengembangan,Consumer Non-Cyclicals,990.0,405900000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-09-18,2023-01-06,1.0,990.0,0.2684,-0.0773,0.0701
PANR,Panorama Sentrawisata Tbk.,2001-09-18,1200000000.0,Utama,Consumer Cyclicals,535.0,642000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-09-18,2023-01-06,1.0,535.0,0.5396,-0.2463,0.0501
PANS,Panin Sekuritas Tbk.,2000-05-31,720000000.0,Utama,Financials,1825.0,1314000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,1825.0,0.5394,0.2883,0.0435
PBID,Panca Budi Idaman Tbk.,2017-12-13,1875000000.0,Utama,Basic Materials,1575.0,2953125000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-12-13,2023-01-06,1.0,1575.0,0.3872,-0.0841,0.027
PBRX,Pan Brothers Tbk.,1990-08-16,6478295611.0,Utama,Consumer Cyclicals,100.0,647829561100.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,100.0,0.445,-0.1789,0.0713
PBSA,Paramita Bangun Sarana Tbk.,2016-09-28,1500000000.0,Utama,Infrastructures,298.0,447000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2016-09-28,2023-01-06,1.0,298.0,0.6254,-0.208,0.0146
PCAR,Prima Cakrawala Abadi Tbk.,2017-12-29,1166666700.0,Pengembangan,Consumer Non-Cyclicals,81.0,94500002700.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-12-29,2023-01-06,1.0,81.0,0.6212,0.4708,0.0723
PDES,Destinasi Tirta Nusantara Tbk,2008-07-08,715000000.0,Pengembangan,Consumer Cyclicals,306.0,218790000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2008-07-08,2023-01-06,1.0,306.0,0.2131,0.3849,0.0476
PDPP,Primadaya Plastisindo Tbk.,2022-11-09 00:00:00,2500000000.0,Pengembangan,Basic Materials,202.0,505000000000.0,2022-11-09 09:00:00,2023-01-06 15:59:00,2022-11-09 09:00:00,2023-01-06 15:00:00,2022-11-10,2023-01-06,1.0,202.0,0.6612,0.4621,0.014
PEGE,Panca Global Kapital Tbk.,2005-06-24,2833417056.0,Pengembangan,Financials,434.0,1229703002304.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2005-06-24,2023-01-06,1.0,434.0,0.0988,0.3566,0.0349
PEHA,Phapros Tbk.,2018-12-26,840000000.0,Utama,Healthcare,680.0,571200000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-12-26,2023-01-06,1.0,680.0,0.2162,-0.2572,0.043
PGAS,Perusahaan Gas Negara Tbk.,2003-12-15,24241508196.0,Utama,Energy,1585.0,38422790490660.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2003-12-15,2023-01-06,1.0,1585.0,0.2672,-0.2168,0.0207
PGJO,Tourindo Guide Indonesia Tbk.,2020-01-08,759859095.0,Akselerasi,Technology,76.0,57749291220.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2020-01-08,2023-01-06,1.0,76.0,0.3616,0.2922,0.0385
PGLI,Pembangunan Graha Lestari Inda,2000-04-05,488000000.0,Pengembangan,Consumer Cyclicals,268.0,130784000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,268.0,0.6696,-0.2644,0.0509
PGUN,Pradiksi Gunatama Tbk.,2020-07-07,4998360000.0,Utama,Consumer Non-Cyclicals,950.0,4748442000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-07-07 09:00:00,2023-01-06 15:00:00,2020-07-07,2023-01-06,1.0,950.0,0.0741,-0.2516,0.046
PICO,Pelangi Indah Canindo Tbk,1996-09-23,568375000.0,Pengembangan,Basic Materials,224.0,127316000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,224.0,0.5278,0.1866,0.0698
PJAA,Pembangunan Jaya Ancol Tbk.,2004-07-02,1599999996.0,Utama,Consumer Cyclicals,695.0,1111999997220.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2004-07-02,2023-01-06,1.0,695.0,0.1247,0.2314,0.0197
PKPK,Perdana Karya Perkasa Tbk,2007-07-11,600000000.0,Pengembangan,Energy,280.0,168000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2007-07-11,2023-01-06,1.0,280.0,0.8178,0.3821,0.0516
PLAN,Planet Properindo Jaya Tbk.,2020-09-15,892863102.0,Akselerasi,Consumer Cyclicals,28.0,25000166856.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-09-15 09:00:00,2023-01-06 15:00:00,2020-09-15,2023-01-06,1.0,28.0,0.2793,0.0131,0.0209
PLAS,Polaris Investama Tbk,2001-03-16,1184200000.0,Pengembangan,Financials,50.0,59210000000.0,2021-11-01 09:00:00,2023-01-06 21:30:00,2020-04-16 09:00:00,2023-01-06 21:30:00,2001-04-16,2023-01-06,1.0,50.0,0.4256,-0.0093,0.0669
PLIN,Plaza Indonesia Realty Tbk.,1992-06-15,3550000000.0,Utama,Properties & Real Estate,2250.0,7987500000000.0,2021-12-27 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,2250.0,0.3582,-0.0877,0.0633
PMJS,Putra Mandiri Jembar Tbk.,2019-12-18,13755600000.0,Pengembangan,Consumer Cyclicals,156.0,2145873600000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-12-18,2023-01-06,1.0,156.0,0.6228,-0.1808,0.0208
PMMP,Panca Mitra Multiperdana Tbk.,2020-12-18,2353000000.0,Utama,Consumer Non-Cyclicals,370.0,870610000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-12-18 09:00:00,2023-01-06 15:00:00,2020-12-18,2023-01-06,1.0,370.0,0.244,-0.1876,0.0433
PNBN,Bank Pan Indonesia Tbk,1982-12-29,23837645998.0,Utama,Financials,1255.0,29916245727490.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,1255.0,0.6283,-0.1247,0.0134
PNBS,Bank Panin Dubai Syariah Tbk.,2014-01-15,38425504906.0,Utama,Financials,64.0,2459232313984.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2014-01-15,2023-01-06,1.0,64.0,0.4348,0.4023,0.0187
PNGO,Pinago Utama Tbk.,2020-08-31,781250000.0,Pengembangan,Basic Materials,1295.0,1011718750000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-08-31 09:00:00,2023-01-06 15:00:00,2020-08-31,2023-01-06,1.0,1295.0,0.7761,-0.2369,0.0392
PNIN,Paninvest Tbk.,1983-09-20,4068323920.0,Utama,Financials,1185.0,4820963845200.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,1185.0,0.2966,0.0271,0.0007
PNLF,Panin Financial Tbk.,1983-06-14,32022073293.0,Utama,Financials,310.0,9926842720830.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,310.0,0.8156,-0.151,0.0547
PNSE,Pudjiadi & Sons Tbk.,1990-05-01,797813496.0,Pengembangan,Consumer Cyclicals,418.0,333486041328.0,2021-11-01 09:00:00,2022-12-02 15:59:00,2020-04-16 09:00:00,2022-12-02 16:00:00,2001-04-16,2023-01-06,1.0,418.0,0.7624,-0.1195,0.0133
POLA,Pool Advista Finance Tbk.,2018-11-16,2729385000.0,Pengembangan,Financials,67.0,182868795000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-11-16,2023-01-06,1.0,67.0,0.1364,0.2897,0.0757
POLI,Pollux Hotels Group Tbk.,2019-01-10,2010526400.0,Pengembangan,Properties & Real Estate,790.0,1588315856000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-01-10,2023-01-06,1.0,790.0,0.3345,0.341,0.0619
POLL,Pollux Properties Indonesia Tb,2018-07-11,8318823600.0,Utama,Properties & Real Estate,202.0,1680402367200.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-07-11,2023-01-06,1.0,202.0,0.681,0.3602,0.0635
POLU,Golden Flower Tbk.,2019-06-26,750000000.0,Pengembangan,Consumer Cyclicals,322.0,241500000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-06-26,2023-01-06,1.0,322.0,0.5824,0.1238,0.0693
POLY,Asia Pacific Fibers Tbk,1991-03-12,2495753334.0,Pengembangan,Consumer Cyclicals,53.0,132274926702.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,53.0,0.3627,0.101,0.0171
